reading_date,PG_PRED,P1,P2,P3,P4,P5,id_meter
2022-08-07 20:00:00+03:00,30.5,23.2,57.8,40.5,9.6,21.2,2060015235
2022-08-07 20:15:00+03:00,31.9,29.3,55.3,32.1,17.1,25.8,2060015235
2022-08-07 20:30:00+03:00,28.9,23.6,56.3,4.9,32.5,27.5,2060015235
2022-08-07 20:45:00+03:00,37.8,25.1,57.0,46.9,32.4,27.5,2060015235
2022-08-07 21:00:00+03:00,9.9,4.3,3.0,4.2,34.3,3.6,2060015235
2022-08-07 21:15:00+03:00,9.5,2.4,3.1,4.2,34.3,3.6,2060015235
2022-08-07 21:30:00+03:00,8.4,2.5,3.3,4.2,28.9,3.3,2060015235
2022-08-07 21:45:00+03:00,6.7,2.8,3.0,4.2,20.2,3.3,2060015235
2022-08-07 22:00:00+03:00,3.5,2.0,1.3,4.2,7.4,2.6,2060015235
2022-08-07 22:15:00+03:00,3.5,1.8,1.2,4.2,7.4,2.8,2060015235
2022-08-07 22:30:00+03:00,3.5,1.7,1.4,4.2,7.4,2.9,2060015235
2022-08-07 22:45:00+03:00,2.9,1.5,1.4,4.2,4.5,2.9,2060015235
2022-08-07 23:00:00+03:00,3.3,1.6,1.5,4.2,6.0,3.0,2060015235
2022-08-07 23:15:00+03:00,3.3,1.4,1.5,4.2,6.8,2.6,2060015235
2022-08-07 23:30:00+03:00,4.6,1.8,1.4,4.2,11.0,4.6,2060015235
2022-08-07 23:45:00+03:00,4.7,2.0,1.3,4.2,11.6,4.6,2060015235
2022-08-08 00:00:00+03:00,1.8,1.3,1.4,1.0,1.9,3.2,2060015235
2022-08-08 00:15:00+03:00,1.7,1.6,1.5,1.0,1.7,2.7,2060015235
2022-08-08 00:30:00+03:00,1.7,1.5,1.5,1.0,1.8,2.7,2060015235
2022-08-08 00:45:00+03:00,1.0,1.2,1.4,1.0,0.8,0.6,2060015235
2022-08-08 01:00:00+03:00,1.4,1.5,1.4,1.0,0.9,2.2,2060015235
2022-08-08 01:15:00+03:00,1.3,1.2,1.4,1.0,2.0,1.1,2060015235
2022-08-08 01:30:00+03:00,2.0,1.7,1.4,1.0,1.9,4.2,2060015235
2022-08-08 01:45:00+03:00,2.0,1.8,1.3,1.0,1.8,4.0,2060015235
2022-08-08 02:00:00+03:00,2.2,1.8,1.2,1.0,2.4,4.9,2060015235
2022-08-08 02:15:00+03:00,1.9,1.8,1.3,1.0,1.8,3.5,2060015235
2022-08-08 02:30:00+03:00,1.9,1.6,1.4,1.0,1.8,3.6,2060015235
2022-08-08 02:45:00+03:00,1.4,1.3,1.3,1.0,1.7,1.7,2060015235
2022-08-08 03:00:00+03:00,1.4,1.5,1.4,1.0,0.9,2.2,2060015235
2022-08-08 03:15:00+03:00,1.9,1.3,1.4,1.0,1.7,3.9,2060015235
2022-08-08 03:30:00+03:00,1.6,1.6,1.4,1.0,2.3,1.8,2060015235
2022-08-08 03:45:00+03:00,1.4,1.5,1.3,1.0,1.4,1.9,2060015235
2022-08-08 04:00:00+03:00,1.8,1.7,1.2,1.0,1.9,3.2,2060015235
2022-08-08 04:15:00+03:00,2.2,1.6,1.2,1.0,2.1,5.0,2060015235
2022-08-08 04:30:00+03:00,2.1,1.6,1.2,1.0,1.8,5.1,2060015235
2022-08-08 04:45:00+03:00,2.2,1.7,1.2,1.0,1.8,5.1,2060015235
2022-08-08 05:00:00+03:00,6.4,7.5,4.3,7.6,3.0,9.6,2060015235
2022-08-08 05:15:00+03:00,6.5,7.3,4.6,7.6,3.0,10.3,2060015235
2022-08-08 05:30:00+03:00,6.6,7.2,4.7,7.6,3.0,10.3,2060015235
2022-08-08 05:45:00+03:00,6.7,7.2,4.8,7.6,2.9,10.9,2060015235
2022-08-08 06:00:00+03:00,87.4,119.0,78.3,55.5,56.4,127.9,2060015235
2022-08-08 06:15:00+03:00,107.3,143.4,108.6,55.5,114.4,114.7,2060015235
2022-08-08 06:30:00+03:00,143.5,179.6,116.3,55.5,209.9,156.0,2060015235
2022-08-08 06:45:00+03:00,200.6,209.5,176.1,117.1,272.0,228.3,2060015235
2022-08-08 07:00:00+03:00,430.2,415.0,442.8,447.2,433.3,412.8,2060015235
2022-08-08 07:15:00+03:00,441.9,413.7,514.3,447.2,411.8,422.2,2060015235
2022-08-08 07:30:00+03:00,466.2,469.3,524.8,351.7,495.5,489.6,2060015235
2022-08-08 07:45:00+03:00,583.7,473.2,625.6,773.7,534.3,511.6,2060015235
2022-08-08 08:00:00+03:00,609.9,507.6,624.3,773.7,583.5,560.6,2060015235
2022-08-08 08:15:00+03:00,776.4,738.5,729.1,773.7,857.1,783.5,2060015235
2022-08-08 08:30:00+03:00,904.8,887.7,875.1,878.7,922.7,959.8,2060015235
2022-08-08 08:45:00+03:00,1029.8,1048.4,956.5,972.9,1083.0,1088.4,2060015235
2022-08-08 09:00:00+03:00,1181.8,1263.8,1181.9,1074.5,1073.1,1315.8,2060015235
2022-08-08 09:15:00+03:00,1562.1,1563.5,1662.9,1550.9,1426.6,1606.4,2060015235
2022-08-08 09:30:00+03:00,1768.4,1863.0,1746.9,1743.2,1784.2,1704.7,2060015235
2022-08-08 09:45:00+03:00,2023.1,2125.7,1798.5,2144.3,2133.3,1913.9,2060015235
2022-08-08 10:00:00+03:00,2066.3,2082.7,2063.5,1765.3,2305.7,2114.5,2060015235
2022-08-08 10:15:00+03:00,2232.2,2287.6,2223.0,2224.2,2315.7,2110.7,2060015235
2022-08-08 10:30:00+03:00,2361.1,2404.5,2414.4,2393.4,2297.6,2295.9,2060015235
2022-08-08 10:45:00+03:00,2485.2,2610.0,2460.5,2393.4,2666.2,2295.9,2060015235
2022-08-08 11:00:00+03:00,2760.4,2791.9,2545.5,3114.1,2676.3,2674.3,2060015235
2022-08-08 11:15:00+03:00,2779.0,2769.6,2576.4,3114.1,2710.2,2724.5,2060015235
2022-08-08 11:30:00+03:00,2721.6,2818.4,2598.0,2727.4,2739.6,2724.5,2060015235
2022-08-08 11:45:00+03:00,2891.9,2793.5,2927.2,2996.2,2679.6,3063.0,2060015235
2022-08-08 12:00:00+03:00,2796.4,2693.9,2753.7,2996.2,2690.3,2848.0,2060015235
2022-08-08 12:15:00+03:00,1769.7,1973.3,1850.6,1097.6,1949.5,1977.4,2060015235
2022-08-08 12:30:00+03:00,1787.9,2048.7,1871.0,1097.6,1838.3,2084.2,2060015235
2022-08-08 12:45:00+03:00,1744.6,1788.3,1805.8,1097.6,1882.3,2148.8,2060015235
2022-08-08 13:00:00+03:00,1807.8,2026.9,1786.7,1097.6,1963.0,2164.6,2060015235
2022-08-08 13:15:00+03:00,1829.8,2048.9,1767.2,1097.6,1999.6,2235.7,2060015235
2022-08-08 13:30:00+03:00,1813.6,2028.2,1754.1,1097.6,1989.2,2199.0,2060015235
2022-08-08 13:45:00+03:00,1820.3,2016.4,1770.4,1097.6,2131.8,2085.1,2060015235
2022-08-08 14:00:00+03:00,1672.8,1859.2,1730.2,1092.3,1880.2,1802.3,2060015235
2022-08-08 14:15:00+03:00,1668.2,1801.6,1723.2,1092.3,1851.7,1872.0,2060015235
2022-08-08 14:30:00+03:00,1658.3,1840.7,1781.2,1092.3,1705.0,1872.0,2060015235
2022-08-08 14:45:00+03:00,1653.4,1876.6,1749.6,1092.3,1575.0,1973.5,2060015235
2022-08-08 15:00:00+03:00,1645.1,1869.1,1713.2,1092.3,1541.0,2009.7,2060015235
2022-08-08 15:15:00+03:00,1591.1,1720.3,1684.1,1092.3,1549.8,1908.8,2060015235
2022-08-08 15:30:00+03:00,1779.7,1705.1,1691.5,2229.3,1596.7,1676.0,2060015235
2022-08-08 15:45:00+03:00,1830.9,1740.0,1712.7,2229.3,1808.9,1663.8,2060015235
2022-08-08 16:00:00+03:00,1816.5,1703.7,1715.8,2229.3,1795.7,1638.2,2060015235
2022-08-08 16:15:00+03:00,1808.0,1647.5,1734.1,2229.3,1753.1,1675.9,2060015235
2022-08-08 16:30:00+03:00,1830.7,1817.9,1706.5,2229.3,1679.0,1720.6,2060015235
2022-08-08 16:45:00+03:00,1834.0,1920.6,1671.3,2003.5,1931.0,1643.9,2060015235
2022-08-08 17:00:00+03:00,1652.0,1765.7,1669.9,1484.7,1798.4,1541.5,2060015235
2022-08-08 17:15:00+03:00,1597.9,1489.4,1651.4,1692.8,1681.0,1475.1,2060015235
2022-08-08 17:30:00+03:00,1458.0,1430.4,1621.6,1339.1,1614.0,1284.9,2060015235
2022-08-08 17:45:00+03:00,1319.9,1308.7,1266.8,1480.3,1392.2,1151.5,2060015235
2022-08-08 18:00:00+03:00,960.4,1015.7,961.2,855.2,1024.5,945.5,2060015235
2022-08-08 18:15:00+03:00,840.4,800.7,892.1,855.2,825.3,828.7,2060015235
2022-08-08 18:30:00+03:00,677.9,773.6,788.3,371.6,736.8,719.0,2060015235
2022-08-08 18:45:00+03:00,509.0,563.2,666.3,100.8,596.6,618.2,2060015235
2022-08-08 19:00:00+03:00,259.4,299.4,271.2,100.8,276.2,349.5,2060015235
2022-08-08 19:15:00+03:00,219.1,232.9,235.1,129.4,218.1,280.2,2060015235
2022-08-08 19:30:00+03:00,217.8,294.9,168.9,148.4,282.1,194.6,2060015235
2022-08-08 19:45:00+03:00,199.5,168.4,162.8,148.4,296.8,221.1,2060015235
2022-08-08 20:00:00+03:00,28.3,25.0,58.2,4.9,35.9,17.5,2060015235
2022-08-08 20:15:00+03:00,36.3,25.9,57.3,46.9,27.8,23.6,2060015235
2022-08-08 20:30:00+03:00,44.3,31.0,61.8,46.9,34.0,47.9,2060015235
2022-08-08 20:45:00+03:00,47.4,36.1,62.1,46.9,34.3,57.8,2060015235
2022-08-08 21:00:00+03:00,11.0,3.4,2.6,4.2,36.3,8.2,2060015235
2022-08-08 21:15:00+03:00,10.0,3.0,2.4,4.2,33.2,7.3,2060015235
2022-08-08 21:30:00+03:00,9.7,3.0,2.6,4.2,33.1,5.6,2060015235
2022-08-08 21:45:00+03:00,8.7,2.9,3.0,4.2,30.0,3.4,2060015235
2022-08-08 22:00:00+03:00,3.3,1.6,1.3,4.2,7.5,1.8,2060015235
2022-08-08 22:15:00+03:00,4.2,1.7,1.3,4.2,11.4,2.2,2060015235
2022-08-08 22:30:00+03:00,4.3,1.8,1.3,4.2,11.4,2.9,2060015235
2022-08-08 22:45:00+03:00,5.6,2.2,1.3,4.2,15.0,5.3,2060015235
2022-08-08 23:00:00+03:00,5.3,2.5,1.3,4.2,16.0,2.7,2060015235
2022-08-08 23:15:00+03:00,6.0,2.5,1.3,4.2,16.8,5.4,2060015235
2022-08-08 23:30:00+03:00,5.1,2.4,1.3,4.2,13.8,3.8,2060015235
2022-08-08 23:45:00+03:00,3.8,2.1,1.3,4.2,6.9,4.4,2060015235
2022-08-09 00:00:00+03:00,1.4,1.2,1.7,1.0,1.4,1.6,2060015235
2022-08-09 00:15:00+03:00,1.5,1.1,1.7,1.0,1.4,2.1,2060015235
2022-08-09 00:30:00+03:00,1.6,1.2,1.7,1.0,1.9,2.2,2060015235
2022-08-09 00:45:00+03:00,1.8,1.2,1.7,1.0,2.3,2.6,2060015235
2022-08-09 01:00:00+03:00,1.8,1.4,1.7,1.0,2.6,2.1,2060015235
2022-08-09 01:15:00+03:00,1.9,1.3,1.7,1.0,2.3,3.3,2060015235
2022-08-09 01:30:00+03:00,1.9,1.3,1.7,1.0,2.3,3.0,2060015235
2022-08-09 01:45:00+03:00,1.7,1.2,1.7,1.0,1.9,2.9,2060015235
2022-08-09 02:00:00+03:00,1.5,1.3,1.6,1.0,1.8,2.0,2060015235
2022-08-09 02:15:00+03:00,2.0,1.3,1.5,1.0,1.7,4.4,2060015235
2022-08-09 02:30:00+03:00,2.1,1.3,1.4,1.0,1.7,4.9,2060015235
2022-08-09 02:45:00+03:00,2.1,1.4,1.4,1.0,1.7,4.9,2060015235
2022-08-09 03:00:00+03:00,2.1,1.4,1.4,1.0,1.9,4.9,2060015235
2022-08-09 03:15:00+03:00,2.2,1.7,1.5,1.0,1.9,5.2,2060015235
2022-08-09 03:30:00+03:00,2.3,1.9,1.5,1.0,2.4,4.8,2060015235
2022-08-09 03:45:00+03:00,1.6,1.5,1.4,1.0,1.4,2.9,2060015235
2022-08-09 04:00:00+03:00,2.8,2.3,1.5,1.0,1.4,7.8,2060015235
2022-08-09 04:15:00+03:00,2.5,2.3,1.5,1.0,1.7,6.0,2060015235
2022-08-09 04:30:00+03:00,2.4,2.3,1.5,1.0,1.5,5.8,2060015235
2022-08-09 04:45:00+03:00,2.5,2.0,1.5,1.0,1.4,6.8,2060015235
2022-08-09 05:00:00+03:00,8.0,8.0,8.4,14.2,2.8,6.4,2060015235
2022-08-09 05:15:00+03:00,8.6,7.8,7.5,14.2,2.8,10.7,2060015235
2022-08-09 05:30:00+03:00,8.7,9.2,7.5,14.2,2.4,10.3,2060015235
2022-08-09 05:45:00+03:00,9.8,10.7,9.9,14.2,4.0,10.3,2060015235
2022-08-09 06:00:00+03:00,42.9,79.6,29.9,1.0,36.8,67.4,2060015235
2022-08-09 06:15:00+03:00,63.4,97.5,42.6,1.0,111.1,64.8,2060015235
2022-08-09 06:30:00+03:00,102.4,100.8,67.9,139.5,101.6,102.2,2060015235
2022-08-09 06:45:00+03:00,123.8,121.0,64.8,170.6,140.4,122.3,2060015235
2022-08-09 07:00:00+03:00,338.3,322.3,304.0,287.7,387.1,390.2,2060015235
2022-08-09 07:15:00+03:00,344.2,329.4,339.5,213.4,399.2,439.2,2060015235
2022-08-09 07:30:00+03:00,540.4,576.9,523.0,213.4,684.0,704.6,2060015235
2022-08-09 07:45:00+03:00,721.5,750.2,756.2,507.9,790.0,803.0,2060015235
2022-08-09 08:00:00+03:00,760.8,845.9,808.5,371.6,868.3,909.7,2060015235
2022-08-09 08:15:00+03:00,1103.5,1206.8,931.7,1109.1,1091.0,1178.9,2060015235
2022-08-09 08:30:00+03:00,1327.3,1359.6,1128.8,1489.6,1233.1,1425.2,2060015235
2022-08-09 08:45:00+03:00,1404.9,1443.4,1591.3,1097.8,1481.7,1410.3,2060015235
2022-08-09 09:00:00+03:00,1511.5,1322.2,1705.4,1480.3,1541.2,1508.6,2060015235
2022-08-09 09:15:00+03:00,1720.2,1688.6,1791.7,1768.3,1721.0,1631.4,2060015235
2022-08-09 09:30:00+03:00,1852.3,1797.5,1910.6,1912.2,1927.3,1713.8,2060015235
2022-08-09 09:45:00+03:00,1964.7,1809.4,2037.9,2144.3,2064.6,1767.5,2060015235
2022-08-09 10:00:00+03:00,2069.5,1825.4,2052.4,2467.6,2174.3,1827.8,2060015235
2022-08-09 10:15:00+03:00,2104.4,1909.5,2056.8,2590.6,2153.5,1811.7,2060015235
2022-08-09 10:30:00+03:00,2102.5,1907.0,1999.0,2571.4,2170.9,1864.3,2060015235
2022-08-09 10:45:00+03:00,1934.9,1880.1,1929.3,1926.5,1874.8,2063.9,2060015235
2022-08-09 11:00:00+03:00,1947.0,1859.8,1970.4,1926.5,1848.0,2130.2,2060015235
2022-08-09 11:15:00+03:00,1987.0,1976.2,2005.7,1901.1,1848.0,2203.9,2060015235
2022-08-09 11:30:00+03:00,1967.7,1980.4,2000.9,1901.1,1861.9,2094.0,2060015235
2022-08-09 11:45:00+03:00,1975.9,1962.5,1906.3,1901.1,2010.8,2098.8,2060015235
2022-08-09 12:00:00+03:00,2027.9,1983.8,1900.7,1901.1,2382.0,1971.8,2060015235
2022-08-09 12:15:00+03:00,2013.0,2017.5,1897.4,1901.1,2249.9,1999.1,2060015235
2022-08-09 12:30:00+03:00,1992.1,2015.9,1891.0,1901.1,2168.9,1983.4,2060015235
2022-08-09 12:45:00+03:00,1935.4,1802.5,1891.6,1901.1,2182.1,1899.4,2060015235
2022-08-09 13:00:00+03:00,2007.6,2074.3,1885.7,1901.1,2183.5,1993.3,2060015235
2022-08-09 13:15:00+03:00,1957.9,1854.1,1866.8,1901.1,2183.5,1984.2,2060015235
2022-08-09 13:30:00+03:00,1899.4,1844.4,1833.8,1901.1,1964.7,1953.0,2060015235
2022-08-09 13:45:00+03:00,1924.0,1870.0,1828.1,1901.1,1964.7,2056.1,2060015235
2022-08-09 14:00:00+03:00,1930.0,1990.9,1831.8,1901.1,1861.7,2064.4,2060015235
2022-08-09 14:15:00+03:00,1945.3,1985.2,1829.6,1901.1,1816.9,2193.8,2060015235
2022-08-09 14:30:00+03:00,1829.2,1731.9,1795.7,1901.1,1708.3,2008.7,2060015235
2022-08-09 14:45:00+03:00,1782.6,1640.5,1849.8,1901.1,1565.2,1956.4,2060015235
2022-08-09 15:00:00+03:00,1666.2,1561.3,1723.8,1901.1,1362.8,1782.1,2060015235
2022-08-09 15:15:00+03:00,1726.1,1575.7,1744.0,1901.1,1384.9,2024.8,2060015235
2022-08-09 15:30:00+03:00,1763.2,1548.5,1771.7,1917.3,1570.4,2008.0,2060015235
2022-08-09 15:45:00+03:00,1731.7,1482.9,1721.5,1917.3,1597.9,1938.6,2060015235
2022-08-09 16:00:00+03:00,1883.4,1631.1,1724.7,2393.4,1709.4,1958.1,2060015235
2022-08-09 16:15:00+03:00,1802.4,1549.8,1693.5,2224.2,1671.0,1873.6,2060015235
2022-08-09 16:30:00+03:00,1788.7,1461.6,1730.1,2221.3,1662.4,1868.0,2060015235
2022-08-09 16:45:00+03:00,1752.1,1464.2,1717.0,2154.8,1624.0,1800.5,2060015235
2022-08-09 17:00:00+03:00,1590.7,1480.6,1622.0,1545.3,1610.5,1695.2,2060015235
2022-08-09 17:15:00+03:00,1583.2,1495.9,1599.9,1545.3,1661.5,1613.6,2060015235
2022-08-09 17:30:00+03:00,1551.5,1426.1,1621.7,1653.5,1587.0,1469.1,2060015235
2022-08-09 17:45:00+03:00,1485.5,1474.5,1465.5,1653.5,1508.4,1325.3,2060015235
2022-08-09 18:00:00+03:00,1119.5,1230.6,1020.2,1236.2,1117.8,992.4,2060015235
2022-08-09 18:15:00+03:00,1068.7,1165.5,994.1,1037.3,1116.9,1029.5,2060015235
2022-08-09 18:30:00+03:00,926.5,897.6,892.1,1037.3,982.6,822.8,2060015235
2022-08-09 18:45:00+03:00,789.1,782.4,784.8,784.1,829.2,764.9,2060015235
2022-08-09 19:00:00+03:00,399.2,398.2,448.9,314.8,442.2,391.8,2060015235
2022-08-09 19:15:00+03:00,295.4,253.3,310.2,213.4,349.9,350.3,2060015235
2022-08-09 19:30:00+03:00,292.7,243.9,260.5,312.6,338.8,307.5,2060015235
2022-08-09 19:45:00+03:00,218.6,218.6,182.3,328.9,173.5,190.0,2060015235
2022-08-09 20:00:00+03:00,44.3,39.6,57.9,46.9,19.6,57.5,2060015235
2022-08-09 20:15:00+03:00,51.2,50.1,67.2,34.5,27.4,76.9,2060015235
2022-08-09 20:30:00+03:00,66.0,47.3,78.5,31.6,68.4,104.0,2060015235
2022-08-09 20:45:00+03:00,63.7,38.6,88.7,76.6,29.1,85.2,2060015235
2022-08-09 21:00:00+03:00,17.4,3.2,10.2,4.2,63.8,5.5,2060015235
2022-08-09 21:15:00+03:00,6.8,3.0,3.5,4.2,13.7,9.6,2060015235
2022-08-09 21:30:00+03:00,6.6,2.4,2.8,4.2,17.3,6.4,2060015235
2022-08-09 21:45:00+03:00,6.1,2.8,2.5,4.2,14.6,6.5,2060015235
2022-08-09 22:00:00+03:00,5.9,3.1,1.4,4.2,14.2,6.3,2060015235
2022-08-09 22:15:00+03:00,4.6,2.0,1.4,4.2,9.1,6.4,2060015235
2022-08-09 22:30:00+03:00,3.3,1.6,1.5,4.2,7.1,2.1,2060015235
2022-08-09 22:45:00+03:00,3.1,1.6,1.5,4.2,6.1,2.0,2060015235
2022-08-09 23:00:00+03:00,2.5,1.1,1.6,4.2,4.2,1.3,2060015235
2022-08-09 23:15:00+03:00,2.6,1.6,1.6,4.2,3.9,1.6,2060015235
2022-08-09 23:30:00+03:00,2.5,1.5,1.5,4.2,3.4,1.6,2060015235
2022-08-09 23:45:00+03:00,2.7,1.4,1.4,4.2,4.5,1.7,2060015235
2022-08-10 00:00:00+03:00,1.0,1.0,1.7,1.0,0.8,0.6,2060015235
2022-08-10 00:15:00+03:00,1.0,1.1,1.6,1.0,0.6,1.0,2060015235
2022-08-10 00:30:00+03:00,1.0,1.0,1.4,1.0,0.6,0.9,2060015235
2022-08-10 00:45:00+03:00,1.0,1.1,1.3,1.0,0.4,1.0,2060015235
2022-08-10 01:00:00+03:00,0.8,0.9,1.4,1.0,0.6,0.4,2060015235
2022-08-10 01:15:00+03:00,0.9,1.0,1.3,1.0,0.5,0.6,2060015235
2022-08-10 01:30:00+03:00,0.9,1.1,1.4,1.0,0.5,0.7,2060015235
2022-08-10 01:45:00+03:00,1.0,1.1,1.4,1.0,0.6,0.7,2060015235
2022-08-10 02:00:00+03:00,1.0,1.1,1.5,1.0,0.6,1.0,2060015235
2022-08-10 02:15:00+03:00,1.0,1.1,1.4,1.0,0.6,0.9,2060015235
2022-08-10 02:30:00+03:00,1.0,1.1,1.4,1.0,0.6,0.9,2060015235
2022-08-10 02:45:00+03:00,1.0,1.1,1.4,1.0,0.6,0.9,2060015235
2022-08-10 03:00:00+03:00,0.9,1.1,1.3,1.0,0.6,0.7,2060015235
